0
rather, 1.0752688172
replac, 1.0752688172
respond, 1.0752688172
return, 1.0752688172
sad, 1.0752688172
save, 1.0752688172
screen, 1.0752688172
shot, 1.0752688172
sore, 1.0752688172
sorri, 1.0752688172
suggest, 1.0752688172
tempt, 1.0752688172
 endline 




17
debat, 2.7397260274
group, 2.7397260274
ideolog, 1.3698630137
speak, 1.3698630137
summer, 1.3698630137
test, 1.3698630137
ture, 1.3698630137
marriag, 0.684931506849
alumni, 0.684931506849
alway, 0.684931506849
annual, 0.684931506849
anyth, 0.684931506849
argu, 0.684931506849
august, 0.684931506849
bayesian, 0.684931506849
bloodi, 0.684931506849
chicago, 0.684931506849
citi, 0.684931506849
colleg, 0.684931506849
com, 0.684931506849
compassion, 0.684931506849
compel, 0.684931506849
current, 0.684931506849
dialogu, 0.684931506849
drop, 0.684931506849
easier, 0.684931506849
email, 0.684931506849
enemi, 0.684931506849
everyday, 0.684931506849
exampl, 0.684931506849
 endline 




18
atheist, 4.9223200858
entri, 4.79579918226
rate, 1.55245328101
score, 0.818064695545
round, 0.709871926154
answer, 0.683895656513
percent, 0.67349553396
averag, 0.576977202364
gilbert, 0.539556872128
below, 0.487314299414
lean, 0.469087156394
list, 0.438810558743
rank, 0.413386159056
three, 0.384616713498
next, 0.382207803349
number, 0.36636044497
accord, 0.364380829895
respond, 0.345680440927
among, 0.319565108082
chris, 0.315946517103
full, 0.282041755266
real, 0.279692699789
particip, 0.265614131585
top, 0.263341366298
vote, 0.254268300102
respons, 0.250961628671
sort, 0.24508509777
keep, 0.243817896085
key, 0.243817896085
judg, 0.242550694399
 endline 




19
accur, 4.54545454545
again, 4.54545454545
anymor, 4.54545454545
bookclub, 4.54545454545
boyfriend, 4.54545454545
plan, 4.54545454545
titl, 4.54545454545
abandon, 0.0
abil, 0.0
abl, 0.0
abort, 0.0
abov, 0.0
abraham, 0.0
abroad, 0.0
absenc, 0.0
absent, 0.0
absolut, 0.0
abstin, 0.0
abstract, 0.0
absurd, 0.0
abund, 0.0
abus, 0.0
academ, 0.0
accept, 0.0
access, 0.0
accid, 0.0
accident, 0.0
accommod, 0.0
accompani, 0.0
accomplish, 0.0
 endline 




20
guess, 2.94117647059
probabl, 2.94117647059
radio, 2.94117647059
rebecca, 2.94117647059
stori, 2.94117647059
topic, 2.94117647059
atheist, 1.47058823529
cathol, 1.47058823529
editor, 1.47058823529
enjoy, 1.47058823529
etc, 1.47058823529
focus, 1.47058823529
friday, 1.47058823529
guest, 1.47058823529
happen, 1.47058823529
interview, 1.47058823529
